sample_key,dataset,source_version,identity_id,capture_date,day_number,occurrence,camera_id,cowshed_id,relative_camera_position,rgb_path,thermal_array_path,rgb_sha256,thermal_sha256,phash,mapping_state,payload_status,exact_duplicate_state,near_duplicate_state,duplicate_group_id,protocol_role,gallery_candidate,query_candidate,cohort_status,exclusion_reason,license_id
8043_3_1,holstein,2.0,8043,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_3_1.jpg,holstein/extracted/Temperature/8043/8043_3_1.npy,8a65daa624c01e5cf0beee242a8cf5547e7225ce91477940aec563acbbd26443,c004f86f37f41b1a4a6f7df29abc71e4ef5333e5516e9de5c8214ea37abbbe82,b5f241133be833c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8043_4_1,holstein,2.0,8043,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_4_1.jpg,holstein/extracted/Temperature/8043/8043_4_1.npy,8df9036b17274ebfcfb9bfc6c98e84549d77bb1ec43a16aa8a6dd1a57211cc73,eb17e95155566dbff7f4835ceb40f0d61c1864c322933ff09d71e23194a3586d,f1f1c30250b52fcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8043_5_1,holstein,2.0,8043,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_5_1.jpg,holstein/extracted/Temperature/8043/8043_5_1.npy,f3bf64e9874627e792f8adb23794c8cd3655d151dcd68399c925626221a4b021,3a03c35718fd1841ea5fa5f4caf12089be9fb83a7093dd09216d4c760ada2720,f1f241433aa03fcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8043_6_1,holstein,2.0,8043,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_6_1.jpg,holstein/extracted/Temperature/8043/8043_6_1.npy,f374bfcbe2ea8eb4ad632fcf2ea440c32a27e2f4b1fa9522823a7be8350b8117,1ed8251b325a9ff1049f4cd3b072b0bfc1df4c59ed142bb2c3c4bd927ebe1448,f1f343023aa03fcb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8043_7_1,holstein,2.0,8043,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_7_1.jpg,holstein/extracted/Temperature/8043/8043_7_1.npy,669ccbb8f0ca37538f5c85b1b5897d447ad33df85516de9f328aff071ecbbfcb,327eebc30de873d0b583a33adbc1ce0b78b9a34e5c94ac0f9967580afbc9d557,f8f3c3027aa817c9,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
8043_8_1,holstein,2.0,8043,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_8_1.jpg,holstein/extracted/Temperature/8043/8043_8_1.npy,576d923fb2552993babc4af7ec8ae584a154d39a4621b0780c9da701a7a261bf,d45395a0f0c9267047484018ec8ed0e333c7b0cc890842d2d24e22c3809422dd,f0f74302b0a13fcb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
8043_8_2,holstein,2.0,8043,2018-07-08,8,2,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_8_2.jpg,holstein/extracted/Temperature/8043/8043_8_2.npy,64a8efaf295417010d1ae2e561adbe590c3b56053c34a0c24270ebf2a5959095,fe9d62baa3734f9bf29b7d0e4a98054f91cfbac57dacf8756b08254006f216e9,f1f14302d8e9338f,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
8043_9_1,holstein,2.0,8043,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8043/8043_9_1.jpg,holstein/extracted/Temperature/8043/8043_9_1.npy,3bb5ac6c901536b04cc2aa95ea090142697da551597b8ee6a0be8add3ef3b455,dab6fc2d5d47d07f68f809737123f0d33afdec11ef4810b529c3330f5b4f16af,f1f241233af81f89,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8052_1_1,holstein,2.0,8052,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_1_1.jpg,holstein/extracted/Temperature/8052/8052_1_1.npy,a530fcfa46d6c1100f77e9e208c1fe52e2fc288c6131653d438f68e28aa6379d,7312117a581ca8a238de22376af62a11221f085a8c1a90aeec2f92cd7469ca3f,b5f0c813f635c11b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8052_2_1,holstein,2.0,8052,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_2_1.jpg,holstein/extracted/Temperature/8052/8052_2_1.npy,5a6484597db62fbe743f0998a633e4d5deefbcae326354ce9af6380a71f8e34c,c47c6251286246bd7942e7f9245e59bc5cc7e15b7a54d1d9e7994e96c1535fd7,f9f2c1417ba826c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8052_3_1,holstein,2.0,8052,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_3_1.jpg,holstein/extracted/Temperature/8052/8052_3_1.npy,62f41baa0bbbc01b4e09eb45d4736496d21b4acd7a36d745f6d8e69d49a6479f,2db8d5e52cef25ab874eef10222adcaf7584bdd2e46dc1897482044e149cded7,b1f2c11239e857cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8052_4_1,holstein,2.0,8052,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_4_1.jpg,holstein/extracted/Temperature/8052/8052_4_1.npy,f3c73db666410fb7067128cda636901f792947e9c9d70ae67cb2ff2f2719dbf8,f1b499d33f5ddf1671093062167d2135b6666191e6129277dbdb3b377d6959d2,f1f1c31372a81dc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8052_5_1,holstein,2.0,8052,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_5_1.jpg,holstein/extracted/Temperature/8052/8052_5_1.npy,644ae3cb2d3ed12e191d995e339a202a728311b7530262d77c773ec657502cd8,39d93481f7847c99bd6dc3ddf89325ef488a5a1b5ac2b26ed59f704572cba997,f1f2c35271a81ec9,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8052_5_2,holstein,2.0,8052,2018-07-05,5,2,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_5_2.jpg,holstein/extracted/Temperature/8052/8052_5_2.npy,f3534ba5d907ee71c8221cedd2202757aed3dc45dfa837ab27cbef45de831eb9,0cb31862c22f049f1fb078d5dd53adf17a07e3449f30c66020e92e0aa563fecb,f9f2c1135aaa3589,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8052_6_1,holstein,2.0,8052,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_6_1.jpg,holstein/extracted/Temperature/8052/8052_6_1.npy,4d34cb9ba13eb14cdac61909d1011ae6d7c6ed5e950b6c2ed9d3305938a6560c,273f136f0f490be80460fdfb87a53bc2b658cc310307ceee0bb3e97d5f42d067,f1f2c31332a01ddb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8052_8_1,holstein,2.0,8052,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_8_1.jpg,holstein/extracted/Temperature/8052/8052_8_1.npy,7a513c428a0fa37a512752d0516ad1701d5df0ea78fe837e9a8b91a19499881a,32ee6b6c4693d304d66ee36185bd81639a3433f4b19922ed8e76da45970d1ac5,f1f3c31230e81fc9,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8052_9_1,holstein,2.0,8052,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8052/8052_9_1.jpg,holstein/extracted/Temperature/8052/8052_9_1.npy,01540b8931210e2830ee235df2bcc60dcb572db96bce91d091d274ab32ca0d45,58fc5ea356b2200ecc6d16c3a384c1cc45d6232b6478ed6e44d85c269e33a0d4,f1f243033bf21e89,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8054_1_1,holstein,2.0,8054,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_1_1.jpg,holstein/extracted/Temperature/8054/8054_1_1.npy,71d89e89027a5b324fc48cdf81c800bbf09dff41032514bf1fa700f8e0955f39,8ee591b1674696187c00b5d5d47ec585bb03e4da293bb33c523dab2f964813c3,bef4c91bf520c10b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8054_2_1,holstein,2.0,8054,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_2_1.jpg,holstein/extracted/Temperature/8054/8054_2_1.npy,866ba37079e7a6e91420863f6a5f41d9ebf7b4700c3c76d64070096e840ce288,202ece0b4ed84b96a46f11fdade2e74750be41f591aedb16a3146cd9a069dab8,f8f2c15170e83ec9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8054_3_1,holstein,2.0,8054,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_3_1.jpg,holstein/extracted/Temperature/8054/8054_3_1.npy,897b9c9c9951799d27f63d9f71bb2d959348356a9cd728c6bb85dd4bc24353b0,7a56b495c79b51f705f8317ed05c5322c5da066d654128b6aac4cf94d1f3a23a,b5f2c11273e92a8b,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8054_4_1,holstein,2.0,8054,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_4_1.jpg,holstein/extracted/Temperature/8054/8054_4_1.npy,9dbe324fd8fc3ca5dcc10e96cd25fd698097f86e171d6bd1c9a8cc2dc297a4c4,8f396d0cdb3a9934f598437879aa61811f0fdf3403606cc8368b062601bcdd01,f1f1c31272a91dd8,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8054_5_1,holstein,2.0,8054,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_5_1.jpg,holstein/extracted/Temperature/8054/8054_5_1.npy,688b9717a71c98f6135c34d6301af5469e8e2c345c4daa39651419e7e5777e36,1f10632c4c5e53f0d73fbfde07ff962f843686a67ccd91d1ba7b3ea34dbc6673,f1f0c31272a81ddb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8054_6_1,holstein,2.0,8054,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_6_1.jpg,holstein/extracted/Temperature/8054/8054_6_1.npy,447a1146abdfef5509dc4d1c47a6e22028866994245dcadb970d0e22447f9c6f,bec61e359c264c33704fd59d4cf17eb5ab0a91d58b7b2c7d03f559bcb6d9df34,f0f0c31372aa1dd9,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8054_7_1,holstein,2.0,8054,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_7_1.jpg,holstein/extracted/Temperature/8054/8054_7_1.npy,43e55654d980e90274b7c02ca2604394ae5ba954b3fdf82733ff5846b1fa997e,5a35b86606d23f6586a7f47e9b37c555514e8859d9251460610174796b519acf,f0f2c11372aa1dd9,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8054_8_1,holstein,2.0,8054,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_8_1.jpg,holstein/extracted/Temperature/8054/8054_8_1.npy,1604b411442c6ed71d06ac7d2b41b21171e3ea31867358ba7d392ddccdeeea01,9715a3ea6109f109c7c900beb822e99183f6c384c50c6ba93d4a4e9d55b28c35,f1f3cb0270e11acb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8054_9_1,holstein,2.0,8054,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8054/8054_9_1.jpg,holstein/extracted/Temperature/8054/8054_9_1.npy,4b254a7052ff96cb300b31192fa9637355cd02c8051632b8731257df5db7cb90,92f94cf5249766b8dd61b0fe59167758e21464906f6b761d6316a23a9cec50f3,f0f2433232ea1f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8061_1_1,holstein,2.0,8061,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_1_1.jpg,holstein/extracted/Temperature/8061/8061_1_1.npy,831d63b8f85c5562c77eb4f748bbe6b9956e12091771c8fa04436c2e4afec97c,2024e4ee15e0bd3709d8c90f94ab83ae0299eb1a0cfe128431d7bbd463d6dce1,bdf9c306d429e584,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8061_1_2,holstein,2.0,8061,2018-06-30,1,2,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_1_2.jpg,holstein/extracted/Temperature/8061/8061_1_2.npy,5de22fbaf10c53ff0f69883efbc1d9d61b830e20e16f95920335e051d5a476de,a9441cfc2253160b1a4017c4815f9dd5a90bee566d5a128f9ceb2f2593c0624e,b7ecc003d43cf5c1,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8061_2_1,holstein,2.0,8061,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_2_1.jpg,holstein/extracted/Temperature/8061/8061_2_1.npy,7f932583fb9f801099736cd581d1944f968f4e1f87d5b328d6400bac10fefc1e,79b8663f9d741550a4704889894dfabd7f88b024cba4b80a6a47407a63d44350,f9f2c1517ba822c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8061_3_1,holstein,2.0,8061,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_3_1.jpg,holstein/extracted/Temperature/8061/8061_3_1.npy,f6d475201b85983bc4048b58624311bac931a5acc6584737336820a307ad074c,b60ce3e5318cd5d77a0d5d3c744946cf4c1a262888935bbc47c81ac82d179c7d,b0f2c11379e91f89,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8061_4_1,holstein,2.0,8061,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_4_1.jpg,holstein/extracted/Temperature/8061/8061_4_1.npy,8f980780f2abc66cb8c8f10637c2fdc80ff73069fa0df9cb07bd1e2088812671,8186bf95725902a159f992cd053676a3d00fedb1211d6c14761f6699927dcf2a,f1f0c1137aa81dd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8061_5_1,holstein,2.0,8061,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_5_1.jpg,holstein/extracted/Temperature/8061/8061_5_1.npy,ceb98b88450099d62915c534e6fc6e65868c29ab4269a8b2f88eca47c7920e86,242f7d94d01074a500d9fa1b2bbbc89de51a991f34a4224c0ec1b7487bc56222,f1f2c31272a81fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8061_6_1,holstein,2.0,8061,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_6_1.jpg,holstein/extracted/Temperature/8061/8061_6_1.npy,387fc38c1b262ab2a316fb60cb199a7bba04a9e1a889d8d694450d4f4c3aa8d8,7d05ae87f92352f4d91e55bd519f988e0d93cf28c8c4306dbb6185f133cdfc2b,f1f0c31232e01fdb,rank-derived,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8061_6_2,holstein,2.0,8061,2018-07-06,6,2,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_6_2.jpg,holstein/extracted/Temperature/8061/8061_6_2.npy,5fcca55f39154bdb6c9eb5ce8e33dbbd4b60b2ce005a9fdda53360f3c7bfa4dc,c5e4bc794f47370cce9fe48a0fa08e793f84ccacfd2c8aa812042fff5f63404f,f9f2c3123aa21dc9,rank-derived,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
8061_7_1,holstein,2.0,8061,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_7_1.jpg,holstein/extracted/Temperature/8061/8061_7_1.npy,9895273b951775ceae85f971246f1e59240d43d1f66c04256d10101675598eef,3b0be11b94ebf4e0be655d52e0d8d609de0374aefff63a42e2fae0987dafb681,f1f5c30272a01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8061_8_1,holstein,2.0,8061,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_8_1.jpg,holstein/extracted/Temperature/8061/8061_8_1.npy,4033143f0fc89f7f817c1dee1e7d3bcd2fd63c8bf7ff5281dba78aac34991ebf,3f16fd942057499078b489bf45b8ceb6eba6196099c3015bd93a9bdf5c475c8e,f1f5431332a01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8061_9_1,holstein,2.0,8061,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8061/8061_9_1.jpg,holstein/extracted/Temperature/8061/8061_9_1.npy,5d79d443cf7b394407741df07f01c261e0bfcad1835f1441e1ce8d2475d2d86c,49b585370d233e095b0f51594843af0befcbd7599af830ce6bd5a9022dc0bbc2,b1f2433332e21f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8086_1_1,holstein,2.0,8086,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_1_1.jpg,holstein/extracted/Temperature/8086/8086_1_1.npy,a6a9df324aa600dceb07e298539435f7351593b73181f4bcce3c316689d6a2e1,5494c303bafc3ef55471745b6984152ca1c5c5b550f00c0148e05b746c024d1a,bef1931af521c11a,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8086_2_1,holstein,2.0,8086,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_2_1.jpg,holstein/extracted/Temperature/8086/8086_2_1.npy,203079ad748e4418993cf467dce4526d09135aa77888eb241ed42ebd0617c230,f1b006feaced6d8fcfc13cccdadcec9501c67cc7cc209ee57d22550e81653481,f1f3c14173e07259,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8086_3_1,holstein,2.0,8086,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_3_1.jpg,holstein/extracted/Temperature/8086/8086_3_1.npy,98bb0612261981d7fe1af7552b3f39db808b48057f5136c0372287fb28312bd3,505dce15d8b490f96944df152dbcaa1e657bf44e3f49f2cf30db4be1bcae3b2c,b4f2c11371e93b89,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8086_4_1,holstein,2.0,8086,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_4_1.jpg,holstein/extracted/Temperature/8086/8086_4_1.npy,493e413e0b372fce496d69abaa64c426cae8cfa6247997bcc63ce39e25ea56a2,67570097285b99adfc85e644c1a5400c882670f93d7e09b59fe20d5096713dbd,f1f6c10332e01ddb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8086_5_1,holstein,2.0,8086,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_5_1.jpg,holstein/extracted/Temperature/8086/8086_5_1.npy,9f923ba8644d3054fa9551862e03ba45e5099b1d7553e16addc061bfa8af8b6b,3bf44e3726e2998e6080f8ff5eb47a19481b424472f61a3ed278b177df9de7c9,f0f2c30372a21fd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8086_6_1,holstein,2.0,8086,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_6_1.jpg,holstein/extracted/Temperature/8086/8086_6_1.npy,8a00128f81218eabd6fcec05f58015085ebeb916e8b7c735bc1a119e2339f82d,baf59d5c45f894ad5e7f0be2777ee614929015fcbeefa01e040a646836184a9f,f1f5c30232e11dda,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8086_7_1,holstein,2.0,8086,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_7_1.jpg,holstein/extracted/Temperature/8086/8086_7_1.npy,c4bb55d69351bdfa64abd4251d77cc9fa1133aa21151de723c3040d008374547,52633debd50511d52688f66cb8f54113dd76ad6fa16f6b2ecd150e0a57382d10,f1f3c30232e01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8086_8_1,holstein,2.0,8086,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_8_1.jpg,holstein/extracted/Temperature/8086/8086_8_1.npy,7ab101088278dec918ca8d0c8faba2f9492deca0fb6c2443b48cde91b073b10e,4e532944b61c99947e8a81e3a6e72418a68322d70f59e0dda39119ab4b99e994,f1f0c31372a01ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8086_9_1,holstein,2.0,8086,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8086/8086_9_1.jpg,holstein/extracted/Temperature/8086/8086_9_1.npy,fdc9a7dd177a7b9c7e0bcf367d947906a831cfa5ce31eb94303b9a4850d64fb0,1d072f9c151bf2f9bf5d778d3d785186f9104fd3fe486213f15ed637f406dcd4,f1f2413332e21f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8113_1_1,holstein,2.0,8113,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_1_1.jpg,holstein/extracted/Temperature/8113/8113_1_1.npy,8bfa412716d86479bb7cc218e065d6f877c1bb1f3a78ac996c3c6178ecd3a0cf,f39a6b3f1f85ab282de5f9e6ac9ebc4e6e2d2c5306b8b15a46debff713bc0a5f,feeb8016b52dc213,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8113_2_1,holstein,2.0,8113,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_2_1.jpg,holstein/extracted/Temperature/8113/8113_2_1.npy,9f11fd0d1a09fe743efdddf03bff43d327fc6f7fbe23a67f19fd4f48eaf47b1a,c2c12da80b2dce8f000b6db500cbc06f6e17077510b14ce7fd5ff0bb4cb5db17,f1f2c1197be026c9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8113_3_1,holstein,2.0,8113,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_3_1.jpg,holstein/extracted/Temperature/8113/8113_3_1.npy,2c0d08d73a8ff48eaa679f0e749d19b5f59547b334fe13b3411740e83b4653d5,ee3fd029c872efd1bc5b61e9d536a4c8811150be22c16dd5f56bd8ec061f6067,b0f2c11339eb1bc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8113_4_1,holstein,2.0,8113,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_4_1.jpg,holstein/extracted/Temperature/8113/8113_4_1.npy,679eb90770347d303f26de1a54c812f78e69a10277fe04e07ab18be616387661,1ca3f12836dc477a9e2804af0c0a69ae371e8bd1b28468b10b9767964eb3c6b8,f1f0c11272ae0ddb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8113_5_1,holstein,2.0,8113,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_5_1.jpg,holstein/extracted/Temperature/8113/8113_5_1.npy,9a9b96f668043629a754ace3daaf8332cb14e8b559a09b5241b5a67b9150f27e,5fc193989cd07e680966176ce68f188e80c3e41b4070be03794a46f1be642028,f1f2c1133aa81fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
8113_6_1,holstein,2.0,8113,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_6_1.jpg,holstein/extracted/Temperature/8113/8113_6_1.npy,9003ee20a6a0a653efb0f6c05658b489106a1665bfcf1861013f6640636b7db1,a81649790a53adc820f4b616223dd6bc7208cc55057771bc6c7bef5c75f4577e,f1f2c1133aa81fc9,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
8113_7_1,holstein,2.0,8113,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_7_1.jpg,holstein/extracted/Temperature/8113/8113_7_1.npy,1ea77216bf3c3032f2cc6bc188fb263b091a288b40b97d374ce4faa8422e5c9b,9c662dee1e3c13ccdcf73cff20f3df07e8df344c072524ae95ad29e2787fad87,f1f3cb0272a81ccb,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
8113_7_2,holstein,2.0,8113,2018-07-07,7,2,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_7_2.jpg,holstein/extracted/Temperature/8113/8113_7_2.npy,969d56daa70a998c6fff2fb9aa2334cc4503e4eea1b2086cdcb908bdaee89314,b401a8943ba8c5b466aa79b19a9721122878537585ed016178c16bf7ac3694fd,f3f5810352f6258b,rank-derived,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
8113_8_1,holstein,2.0,8113,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_8_1.jpg,holstein/extracted/Temperature/8113/8113_8_1.npy,eb3300fc2bd046cabb0c5e17b963129083fa4560a2e0d94776c4e41a6624b13b,50862fa56923ddb13dca2ee9919ed45ac1f4de0ea3b67da4440d5c678dfe1639,f1f3c30232e81fc9,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8113_9_1,holstein,2.0,8113,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8113/8113_9_1.jpg,holstein/extracted/Temperature/8113/8113_9_1.npy,7dda4fdd3789c37d7ff9c08d424ab846ac833aa6ce5f74e9c5bed1487c3f2609,ea9de2619e46b4f9a5d96753946f93b1eb11d5f0383a4efe4c303db92db58fd7,b1f2413332ea1f99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
8121_1_1,holstein,2.0,8121,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8121/8121_1_1.jpg,holstein/extracted/Temperature/8121/8121_1_1.npy,650b168fc3907565cf1d42627e66733a3db8688fbb776de24d28a432a8aaa4dd,2b3c8f2c15b80293d60bb68cb54ec1a572ebe69d8b4a222fc8dd2e5c13746d11,b5fcca03d434f581,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
8121_2_1,holstein,2.0,8121,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/8121/8121_2_1.jpg,holstein/extracted/Temperature/8121/8121_2_1.npy,436b548d206e83c7a1bf82cd5b202732752dce4097957bb6c69ca82381334600,0f492d961cfa05bf9be4c390b675a0822758c424626d800888e4e1e0385edacd,f0f2c15970e03fc9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
